SYSTEM;RELEASE;CLASS;WMC;DIT;NOC;CBO;RFC;LCOM;CA;CE;NPM;LCOM3;LOC;DAM;MOA;MFA;CAM;IC;CBM;AMC;key_class
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.LazyReplicatedMap;7.0;0.0;0.0;11.0;30.0;1.0;0.0;11.0;4.0;0.75;311.0;1.0;0.0;0.0;0.4571;0.0;0.0;43.1429;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.McastServiceImpl$4;2.0;1.0;0.0;3.0;7.0;0.0;1.0;3.0;1.0;0.0;36.0;0.0;2.0;0.0;0.6667;0.0;0.0;16.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelListener;4.0;1.0;0.0;5.0;4.0;6.0;4.0;1.0;4.0;2.0;4.0;0.0;0.0;0.0;0.5625;1.0;1.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.McastServiceImpl$3;2.0;1.0;0.0;8.0;12.0;0.0;1.0;8.0;1.0;0.0;82.0;0.0;2.0;0.0;0.6667;0.0;0.0;39.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.McastServiceImpl$2;2.0;1.0;0.0;3.0;7.0;0.0;1.0;3.0;1.0;0.0;36.0;0.0;2.0;0.0;0.6667;0.0;0.0;16.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.nio.NioReceiver;17.0;0.0;0.0;15.0;153.0;0.0;4.0;12.0;8.0;0.6406;874.0;1.0;1.0;0.0;0.1964;0.0;0.0;49.9412;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.McastServiceImpl$1;2.0;1.0;0.0;3.0;7.0;0.0;1.0;3.0;1.0;0.0;36.0;0.0;2.0;0.0;0.6667;0.0;0.0;16.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.XByteBuffer;41.0;1.0;0.0;37.0;76.0;410.0;33.0;6.0;40.0;0.7563;1308.0;1.0;1.0;0.0;0.1875;0.0;0.0;30.7073;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.ReplicationTransmitter;11.0;1.0;0.0;8.0;19.0;43.0;1.0;7.0;11.0;0.5;72.0;1.0;2.0;0.0;0.2576;0.0;0.0;5.3636;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelInterceptor;18.0;1.0;0.0;17.0;18.0;153.0;11.0;8.0;18.0;2.0;18.0;0.0;0.0;0.0;0.1722;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.GzipInterceptor;6.0;0.0;0.0;9.0;31.0;9.0;0.0;9.0;5.0;0.8;144.0;0.6667;1.0;0.0;0.36;0.0;0.0;22.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor;16.0;0.0;0.0;15.0;63.0;54.0;2.0;15.0;11.0;0.7444;719.0;1.0;2.0;0.0;0.2571;0.0;0.0;43.5625;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelException;10.0;3.0;0.0;33.0;27.0;1.0;31.0;2.0;9.0;0.7037;158.0;1.0;1.0;0.8077;0.2698;1.0;1.0;14.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.Member;22.0;1.0;0.0;63.0;22.0;231.0;63.0;0.0;21.0;1.0;63.0;0.0;0.0;0.0;0.3214;0.0;0.0;1.8182;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.BufferPool;6.0;1.0;0.0;10.0;20.0;1.0;5.0;6.0;4.0;0.76;104.0;0.8;3.0;0.0;0.32;0.0;0.0;15.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.AbstractRxTask;12.0;1.0;2.0;7.0;14.0;38.0;6.0;2.0;12.0;0.8788;71.0;0.8333;2.0;0.0;0.3;0.0;0.0;4.4167;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.bio.BioReceiver;9.0;0.0;0.0;11.0;74.0;12.0;0.0;11.0;6.0;0.5;296.0;1.0;1.0;0.0;1.0;0.0;0.0;31.5556;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.StringManager$1;2.0;4.0;0.0;1.0;5.0;1.0;1.0;1.0;0.0;2.0;19.0;1.0;0.0;0.9885;0.6;1.0;1.0;8.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.RpcChannel$RpcCollector;6.0;1.0;0.0;4.0;14.0;0.0;1.0;3.0;6.0;0.65;111.0;0.0;1.0;0.0;0.3056;1.0;1.0;16.8333;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor;13.0;0.0;0.0;8.0;37.0;8.0;0.0;8.0;11.0;0.6667;221.0;1.0;2.0;0.0;0.2639;0.0;0.0;15.6923;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.nio.NioSender;20.0;0.0;0.0;8.0;114.0;84.0;1.0;7.0;12.0;0.7412;896.0;1.0;2.0;0.0;0.2368;0.0;0.0;43.2;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.BufferPool$BufferPoolAPI;4.0;1.0;0.0;3.0;4.0;6.0;2.0;1.0;4.0;2.0;4.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.RxTaskPool$TaskCreator;1.0;1.0;0.0;5.0;1.0;0.0;4.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.AbstractReplicatedMap$State;5.0;2.0;0.0;2.0;8.0;6.0;1.0;1.0;3.0;0.85;67.0;0.4;4.0;0.8125;0.375;1.0;1.0;11.4;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.AbsoluteOrder;4.0;1.0;0.0;6.0;9.0;0.0;4.0;2.0;2.0;0.3333;35.0;0.0;1.0;0.0;0.3333;0.0;0.0;7.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.Logs;2.0;1.0;0.0;6.0;4.0;1.0;4.0;2.0;1.0;1.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;3.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage;21.0;1.0;0.0;6.0;32.0;126.0;3.0;4.0;19.0;0.9438;345.0;0.4583;2.0;0.0;0.1799;0.0;0.0;14.2857;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.RxTaskPool;11.0;1.0;0.0;7.0;29.0;11.0;6.0;2.0;10.0;0.6857;265.0;0.4286;1.0;0.0;0.3864;0.0;0.0;22.4545;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationEvent;5.0;1.0;0.0;6.0;16.0;0.0;1.0;6.0;5.0;1.025;286.0;0.0;5.0;0.0;0.4;0.0;0.0;52.2;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.TcclThreadFactory$1;3.0;1.0;0.0;1.0;6.0;1.0;1.0;1.0;2.0;0.5;25.0;0.0;1.0;0.0;0.5556;0.0;0.0;6.6667;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationMessage;11.0;1.0;0.0;5.0;23.0;5.0;1.0;5.0;11.0;0.1833;343.0;1.0;5.0;0.0;0.2424;0.0;0.0;29.6364;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.DirectByteArrayOutputStream;5.0;2.0;0.0;1.0;11.0;0.0;0.0;1.0;5.0;0.0;35.0;1.0;1.0;0.5556;0.7;1.0;1.0;5.8;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.RemoteProcessException;4.0;4.0;0.0;6.0;8.0;6.0;6.0;0.0;4.0;1.3333;21.0;1.0;0.0;1.0;0.6667;0.0;0.0;4.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor$FragKey;4.0;1.0;0.0;2.0;8.0;0.0;1.0;1.0;4.0;0.5;43.0;1.0;0.0;0.0;0.4375;1.0;1.0;9.25;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.ExecutorFactory;4.0;1.0;0.0;6.0;10.0;6.0;5.0;3.0;3.0;1.0;49.0;1.0;1.0;0.0;0.5333;0.0;0.0;11.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.SimpleCoordinator;11.0;0.0;0.0;5.0;28.0;37.0;0.0;5.0;8.0;0.45;140.0;1.0;1.0;0.0;0.3636;0.0;0.0;11.5455;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ManagedChannel;7.0;1.0;0.0;5.0;7.0;21.0;1.0;4.0;7.0;2.0;7.0;0.0;0.0;0.0;0.3571;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.ListenCallback;1.0;1.0;0.0;7.0;1.0;0.0;6.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.nio.PooledParallelSender;4.0;0.0;0.0;9.0;22.0;0.0;1.0;8.0;3.0;0.3333;106.0;1.0;1.0;0.0;0.5556;0.0;0.0;25.25;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.TcclThreadFactory;4.0;1.0;0.0;2.0;22.0;0.0;2.0;1.0;3.0;0.4667;96.0;1.0;0.0;0.0;0.5556;0.0;0.0;21.75;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.Constants;2.0;1.0;0.0;5.0;4.0;1.0;4.0;1.0;1.0;1.2;47.0;0.0;0.0;0.0;1.0;0.0;0.0;20.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.McastService;57.0;1.0;0.0;18.0;120.0;844.0;1.0;17.0;55.0;0.8736;1149.0;1.0;7.0;0.0;0.1236;0.0;0.0;18.9298;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.bio.MultipointBioSender;10.0;0.0;0.0;9.0;36.0;25.0;1.0;8.0;8.0;0.2222;278.0;1.0;0.0;0.0;0.375;0.0;0.0;26.7;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.Constants;2.0;1.0;0.0;1.0;6.0;1.0;0.0;1.0;2.0;2.0;17.0;0.0;0.0;0.0;0.5;0.0;0.0;7.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelInterceptor$InterceptorEvent;3.0;1.0;0.0;4.0;3.0;3.0;4.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.MembershipListener;2.0;1.0;0.0;12.0;2.0;1.0;11.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor;13.0;0.0;0.0;11.0;49.0;38.0;1.0;11.0;12.0;0.8194;333.0;1.0;1.0;0.0;0.2976;0.0;0.0;24.1538;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.RpcChannel;15.0;1.0;0.0;20.0;47.0;35.0;3.0;18.0;14.0;0.8961;403.0;0.6364;3.0;0.0;0.2302;0.0;0.0;25.1333;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.ReplicatedMap;9.0;0.0;0.0;13.0;65.0;4.0;0.0;13.0;6.0;0.75;580.0;1.0;0.0;0.0;0.3636;0.0;0.0;63.2222;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.SenderState;12.0;1.0;0.0;5.0;17.0;18.0;4.0;1.0;9.0;0.8727;108.0;0.4;0.0;0.0;0.2955;0.0;0.0;7.5833;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelException$FaultyMember;6.0;1.0;0.0;7.0;13.0;0.0;6.0;1.0;6.0;0.5;62.0;1.0;1.0;0.0;0.375;1.0;1.0;9.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.InterceptorPayload;3.0;1.0;0.0;16.0;4.0;1.0;15.0;1.0;3.0;0.5;14.0;1.0;1.0;0.0;0.6667;0.0;0.0;3.3333;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelMessage;11.0;1.0;0.0;39.0;11.0;55.0;37.0;2.0;11.0;2.0;11.0;0.0;0.0;0.0;0.2727;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor$FragCollection;5.0;1.0;0.0;4.0;17.0;0.0;1.0;4.0;5.0;0.5833;158.0;1.0;2.0;0.0;0.5333;0.0;0.0;30.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapOwner;1.0;1.0;0.0;3.0;1.0;0.0;3.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.AbsoluteOrder$AbsoluteComparator;9.0;1.0;0.0;4.0;13.0;36.0;3.0;1.0;6.0;1.125;122.0;1.0;0.0;0.0;0.3148;0.0;0.0;12.4444;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.StaticMember;6.0;0.0;0.0;5.0;19.0;15.0;2.0;3.0;6.0;2.0;88.0;0.0;0.0;0.0;0.5333;0.0;0.0;13.6667;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.ReceiverBase$TaskThreadFactory;2.0;1.0;0.0;1.0;17.0;0.0;1.0;1.0;1.0;0.0;60.0;0.0;1.0;0.0;0.625;0.0;0.0;27.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator;39.0;0.0;0.0;20.0;116.0;441.0;2.0;20.0;21.0;0.7796;1848.0;1.0;6.0;0.0;0.1842;0.0;0.0;45.9744;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.Heartbeat;1.0;1.0;0.0;5.0;1.0;0.0;5.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.RpcMessage;5.0;1.0;1.0;4.0;20.0;0.0;3.0;1.0;5.0;0.25;139.0;1.0;0.0;0.0;0.36;0.0;0.0;26.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.ChannelInterceptorBase;22.0;1.0;14.0;22.0;34.0;209.0;15.0;7.0;22.0;0.7857;175.0;1.0;3.0;0.0;0.1727;0.0;0.0;6.7727;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor;17.0;0.0;0.0;10.0;36.0;52.0;0.0;10.0;16.0;0.7958;380.0;0.1333;1.0;0.0;0.2292;0.0;0.0;20.4706;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.GroupChannel$HeartbeatThread;5.0;2.0;0.0;4.0;20.0;0.0;1.0;4.0;3.0;0.65;98.0;1.0;1.0;0.9552;0.4167;1.0;1.0;17.6;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.ExtendedRpcCallback;2.0;1.0;0.0;4.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.875;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.ChannelData;28.0;1.0;0.0;20.0;55.0;242.0;15.0;6.0;27.0;0.7454;572.0;0.75;3.0;0.0;0.1806;1.0;1.0;19.1429;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor;25.0;0.0;0.0;16.0;64.0;180.0;2.0;15.0;23.0;0.8258;471.0;1.0;1.0;0.0;0.2619;0.0;0.0;17.4;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.OrderInterceptor;17.0;0.0;0.0;11.0;58.0;90.0;1.0;11.0;11.0;0.8056;474.0;0.7778;1.0;0.0;0.2153;0.0;0.0;26.3529;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.bio.BioReplicationTask;8.0;0.0;0.0;13.0;49.0;0.0;1.0;12.0;4.0;0.3571;342.0;1.0;2.0;0.0;0.3429;0.0;0.0;41.25;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.RpcCallback;2.0;1.0;0.0;4.0;2.0;1.0;3.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.nio.NioReplicationTask;12.0;0.0;0.0;18.0;81.0;0.0;3.0;18.0;5.0;0.6818;658.0;1.0;2.0;0.0;0.2424;0.0;0.0;53.3333;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor;15.0;0.0;0.0;15.0;63.0;55.0;2.0;15.0;11.0;0.8052;587.0;0.8182;2.0;0.0;0.2381;0.0;0.0;37.4;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.AbstractSender;57.0;1.0;5.0;9.0;63.0;1344.0;7.0;2.0;56.0;0.9485;465.0;1.0;1.0;0.0;0.208;0.0;0.0;6.7018;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.BufferPool15Impl;6.0;1.0;0.0;3.0;20.0;0.0;1.0;2.0;5.0;0.4667;96.0;1.0;0.0;0.0;0.4167;0.0;0.0;14.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.MultiPointSender;5.0;1.0;0.0;9.0;5.0;10.0;5.0;4.0;5.0;2.0;5.0;0.0;0.0;0.0;0.3667;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.PooledSender$SenderQueue;10.0;1.0;0.0;4.0;31.0;0.0;1.0;4.0;10.0;0.6;260.0;0.8;1.0;0.0;0.3;0.0;0.0;24.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.ExecutorFactory$TribesThreadPoolExecutor;5.0;3.0;0.0;3.0;14.0;10.0;1.0;3.0;5.0;2.0;66.0;0.0;0.0;0.9857;0.65;1.0;2.0;12.2;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.AbstractReplicatedMap;67.0;1.0;2.0;22.0;198.0;1247.0;3.0;20.0;57.0;0.8333;3241.0;0.9;5.0;0.0;0.1253;1.0;1.0;47.0746;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.Response;6.0;1.0;0.0;4.0;7.0;3.0;3.0;1.0;6.0;0.6;34.0;1.0;1.0;0.0;0.5556;0.0;0.0;4.3333;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.ReplicatedMapEntry;14.0;1.0;0.0;2.0;14.0;91.0;2.0;0.0;14.0;2.0;14.0;0.0;0.0;0.0;0.2714;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.MemberImpl;50.0;1.0;1.0;12.0;96.0;933.0;6.0;6.0;48.0;0.763;1335.0;0.8333;1.0;0.0;0.1612;1.0;1.0;25.34;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.PooledSender;17.0;0.0;2.0;10.0;31.0;52.0;3.0;8.0;15.0;0.825;113.0;1.0;2.0;0.0;0.25;0.0;0.0;5.3529;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.ChannelCoordinator;23.0;0.0;0.0;22.0;84.0;191.0;1.0;21.0;20.0;0.6909;512.0;1.0;4.0;0.0;0.1864;0.0;0.0;21.0435;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor$1;2.0;1.0;0.0;4.0;4.0;0.0;1.0;4.0;1.0;0.0;31.0;0.0;4.0;0.0;0.6;0.0;0.0;12.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.Membership;15.0;1.0;0.0;12.0;46.0;15.0;7.0;5.0;14.0;0.4286;469.0;1.0;3.0;0.0;0.4;0.0;0.0;29.8667;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.GroupChannel$InterceptorIterator;5.0;1.0;0.0;2.0;6.0;4.0;1.0;1.0;5.0;0.25;47.0;1.0;2.0;0.0;0.6;0.0;0.0;8.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.Membership$1;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.nio.ParallelNioSender;14.0;0.0;0.0;16.0;97.0;39.0;1.0;15.0;8.0;0.6923;829.0;1.0;1.0;0.0;0.2137;0.0;0.0;57.8571;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ErrorHandler;2.0;1.0;0.0;8.0;2.0;1.0;6.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.8333;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.RpcChannel$1;3.0;1.0;0.0;6.0;6.0;0.0;1.0;6.0;2.0;0.2;47.0;0.0;3.0;0.0;0.4762;0.0;0.0;13.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.McastServiceImpl$ReceiverThread;2.0;2.0;0.0;5.0;17.0;0.0;1.0;5.0;2.0;0.0;124.0;0.0;1.0;0.9846;0.75;1.0;1.0;60.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.RpcMessage$NoRpcChannelReply;4.0;0.0;0.0;3.0;10.0;2.0;2.0;1.0;4.0;2.0;69.0;0.0;0.0;0.0;0.4375;0.0;0.0;16.25;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.OrderInterceptor$Counter;4.0;1.0;0.0;1.0;9.0;0.0;1.0;0.0;3.0;0.0;28.0;1.0;0.0;0.0;0.625;0.0;0.0;5.75;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor;9.0;0.0;0.0;13.0;52.0;0.0;0.0;13.0;8.0;0.7143;442.0;1.0;1.0;0.0;0.2917;0.0;0.0;47.3333;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.io.ObjectReader;18.0;1.0;0.0;10.0;33.0;41.0;4.0;6.0;17.0;0.7549;193.0;1.0;2.0;0.0;0.2059;0.0;0.0;9.3889;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.bio.PooledMultiSender;4.0;0.0;0.0;9.0;19.0;4.0;0.0;9.0;3.0;0.6667;88.0;1.0;1.0;0.0;0.5556;0.0;0.0;20.75;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelSender;8.0;1.0;0.0;9.0;8.0;28.0;4.0;5.0;8.0;2.0;8.0;0.0;0.0;0.0;0.325;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.OrderInterceptor$MessageOrder;11.0;1.0;0.0;3.0;15.0;15.0;1.0;3.0;9.0;0.75;155.0;1.0;2.0;0.0;0.2909;0.0;0.0;12.7273;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.Arrays;26.0;1.0;0.0;20.0;59.0;319.0;14.0;7.0;25.0;0.92;610.0;1.0;1.0;0.0;0.1309;1.0;1.0;22.4231;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.MessageListener;2.0;1.0;0.0;7.0;2.0;1.0;6.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapEntry;25.0;1.0;0.0;5.0;38.0;224.0;2.0;3.0;25.0;0.8393;266.0;1.0;2.0;0.0;0.2114;1.0;1.0;9.36;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.ExceptionUtils;2.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;2.0;2.0;22.0;0.0;0.0;0.0;0.5;0.0;0.0;10.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.nio.NioReplicationTask$1;2.0;1.0;0.0;4.0;18.0;0.0;1.0;4.0;1.0;0.5;82.0;0.0;1.0;0.0;0.6667;0.0;0.0;39.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.transport.nio.NioReplicationTask$2;2.0;1.0;0.0;3.0;11.0;0.0;1.0;3.0;1.0;0.5;31.0;0.0;1.0;0.0;0.6667;0.0;0.0;13.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.StringManager;10.0;1.0;0.0;53.0;36.0;31.0;53.0;1.0;7.0;0.5833;204.0;1.0;0.0;0.0;0.2778;0.0;0.0;19.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.GroupChannel;34.0;0.0;0.0;33.0;126.0;327.0;1.0;33.0;30.0;0.865;924.0;1.0;4.0;0.0;0.1052;0.0;0.0;25.8529;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.ChannelReceiver;10.0;1.0;0.0;7.0;10.0;45.0;4.0;3.0;10.0;1.1111;11.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.UniqueId;7.0;1.0;0.0;17.0;15.0;0.0;17.0;1.0;7.0;0.5833;102.0;0.5;0.0;0.0;0.3929;1.0;1.0;13.2857;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.util.UUIDGenerator;5.0;1.0;0.0;8.0;19.0;8.0;5.0;3.0;4.0;0.9375;192.0;0.5;1.0;0.0;0.4;0.0;0.0;35.8;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor$1;2.0;2.0;0.0;4.0;7.0;0.0;1.0;4.0;1.0;0.0;40.0;0.0;3.0;0.9846;0.625;0.0;0.0;17.5;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.group.interceptors.TcpFailureDetector;27.0;0.0;0.0;16.0;99.0;181.0;2.0;14.0;21.0;0.7343;1246.0;1.0;2.0;0.0;0.1966;0.0;0.0;44.7407;0.0
tomcat;9.0.0.M10;org.apache.catalina.tribes.membership.McastServiceImpl;24.0;1.0;0.0;20.0;98.0;108.0;8.0;18.0;16.0;0.8725;972.0;1.0;8.0;0.0;0.1486;0.0;0.0;38.25;0.0
tomcat;9.0.0.M10;org.apache.tomcat.Jar;11.0;1.0;0.0;1.0;11.0;55.0;1.0;0.0;11.0;2.0;11.0;0.0;0.0;0.0;0.6818;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.tomcat.InstanceManager;5.0;1.0;0.0;2.0;5.0;10.0;2.0;0.0;5.0;2.0;5.0;0.0;0.0;0.0;0.44;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.tomcat.JarScannerCallback;3.0;1.0;0.0;2.0;3.0;3.0;1.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.tomcat.JarScanType;4.0;2.0;0.0;3.0;7.0;4.0;2.0;1.0;2.0;0.9167;56.0;0.25;4.0;0.8667;0.4444;1.0;1.0;12.0;0.0
tomcat;9.0.0.M10;org.apache.tomcat.PeriodicEventListener;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
tomcat;9.0.0.M10;org.apache.tomcat.JarScanner;3.0;1.0;0.0;3.0;3.0;3.0;0.0;3.0;3.0;2.0;3.0;0.0;0.0;0.0;0.4667;0.0;0.0;0.0;0.0
